"","country","model","variable","sim_id","year","value"
"173","Austria","ARIMA","material_footprint",22,2027,30.2196732986355
"174","Austria","ARIMA","material_footprint",22,2028,31.1081648297895
"175","Austria","ARIMA","material_footprint",22,2029,35.1438553182198
"176","Austria","ARIMA","material_footprint",22,2030,34.7055879854715
"177","Austria","ARIMA","material_footprint",23,2023,26.9692670025933
"178","Austria","ARIMA","material_footprint",23,2024,23.9454435625562
"179","Austria","ARIMA","material_footprint",23,2025,24.5554687483087
"180","Austria","ARIMA","material_footprint",23,2026,29.3598085704132
"181","Austria","ARIMA","material_footprint",23,2027,31.8645864499182
"182","Austria","ARIMA","material_footprint",23,2028,30.7763162798802
"183","Austria","ARIMA","material_footprint",23,2029,27.9422624810225
"184","Austria","ARIMA","material_footprint",23,2030,29.3209719256023
"185","Austria","ARIMA","material_footprint",24,2023,29.9081232151321
"186","Austria","ARIMA","material_footprint",24,2024,29.4377347366635
"187","Austria","ARIMA","material_footprint",24,2025,29.5343940963151
"188","Austria","ARIMA","material_footprint",24,2026,28.1410330041282
"189","Austria","ARIMA","material_footprint",24,2027,26.2995771736921
"190","Austria","ARIMA","material_footprint",24,2028,26.8478943037903
"191","Austria","ARIMA","material_footprint",24,2029,27.8059199400412
"192","Austria","ARIMA","material_footprint",24,2030,27.2113487122389
"193","Austria","ARIMA","material_footprint",25,2023,27.0242342653927
"194","Austria","ARIMA","material_footprint",25,2024,28.5958593407799
"195","Austria","ARIMA","material_footprint",25,2025,31.0536110351923
"196","Austria","ARIMA","material_footprint",25,2026,32.7050416262009
"197","Austria","ARIMA","material_footprint",25,2027,31.584702086833
"198","Austria","ARIMA","material_footprint",25,2028,31.3489447364884
"199","Austria","ARIMA","material_footprint",25,2029,30.9706767699082
"200","Austria","ARIMA","material_footprint",25,2030,31.4795791997057
"201","Austria","ARIMA","material_footprint",26,2023,27.0979890866399
"202","Austria","ARIMA","material_footprint",26,2024,25.3209222068586
"203","Austria","ARIMA","material_footprint",26,2025,24.6658002263604
"204","Austria","ARIMA","material_footprint",26,2026,23.5503413171732
"205","Austria","ARIMA","material_footprint",26,2027,22.4560672773259
"206","Austria","ARIMA","material_footprint",26,2028,24.6727413077398
"207","Austria","ARIMA","material_footprint",26,2029,27.3002195592239
"208","Austria","ARIMA","material_footprint",26,2030,26.432679329854
"209","Austria","ARIMA","material_footprint",27,2023,28.0843688265503
"210","Austria","ARIMA","material_footprint",27,2024,27.525394555391
"211","Austria","ARIMA","material_footprint",27,2025,28.1746914744866
"212","Austria","ARIMA","material_footprint",27,2026,27.4544585112293
"213","Austria","ARIMA","material_footprint",27,2027,27.9281677964184
"214","Austria","ARIMA","material_footprint",27,2028,29.6798023840007
"215","Austria","ARIMA","material_footprint",27,2029,29.435114574105
"216","Austria","ARIMA","material_footprint",27,2030,31.4949419353625
"217","Austria","ARIMA","material_footprint",28,2023,27.8683803778703
"218","Austria","ARIMA","material_footprint",28,2024,28.7103308795172
"219","Austria","ARIMA","material_footprint",28,2025,28.7758482052257
"220","Austria","ARIMA","material_footprint",28,2026,25.3179564928596
"221","Austria","ARIMA","material_footprint",28,2027,25.9609079565313
"222","Austria","ARIMA","material_footprint",28,2028,26.0165861423892
"223","Austria","ARIMA","material_footprint",28,2029,25.6021115909235
"224","Austria","ARIMA","material_footprint",28,2030,24.7484169012521
"225","Austria","ARIMA","material_footprint",29,2023,28.8388874462839
"226","Austria","ARIMA","material_footprint",29,2024,30.537731374401
"227","Austria","ARIMA","material_footprint",29,2025,32.0845021920465
"228","Austria","ARIMA","material_footprint",29,2026,32.9684464776577
"229","Austria","ARIMA","material_footprint",29,2027,32.7703030507746
"230","Austria","ARIMA","material_footprint",29,2028,33.1426826767554
"231","Austria","ARIMA","material_footprint",29,2029,33.9675477993336
"232","Austria","ARIMA","material_footprint",29,2030,31.7749733765396
"233","Austria","ARIMA","material_footprint",30,2023,29.1377771946168
"234","Austria","ARIMA","material_footprint",30,2024,26.0073899740889
