,country,model,variable,sim_id,year,value
178,Austria,Theta,exports,23,2024,52.26826788
179,Austria,Theta,exports,23,2025,54.27886933
180,Austria,Theta,exports,23,2026,62.29462642
181,Austria,Theta,exports,23,2027,67.0897812
182,Austria,Theta,exports,23,2028,67.26370866
183,Austria,Theta,exports,23,2029,65.51581865
184,Austria,Theta,exports,23,2030,70.15509817
185,Austria,Theta,exports,24,2023,60.00296513
186,Austria,Theta,exports,24,2024,59.84529605
187,Austria,Theta,exports,24,2025,60.9605653
188,Austria,Theta,exports,24,2026,60.24068917
189,Austria,Theta,exports,24,2027,59.29606035
190,Austria,Theta,exports,24,2028,62.07326049
191,Austria,Theta,exports,24,2029,65.58279661
192,Austria,Theta,exports,24,2030,67.17905262
193,Austria,Theta,exports,25,2023,55.92233205
194,Austria,Theta,exports,25,2024,58.84485712
195,Austria,Theta,exports,25,2025,63.1659179
196,Austria,Theta,exports,25,2026,66.5981415
197,Austria,Theta,exports,25,2027,66.47243527
198,Austria,Theta,exports,25,2028,68.09248086
199,Austria,Theta,exports,25,2029,69.76306723
200,Austria,Theta,exports,25,2030,73.00911923
201,Austria,Theta,exports,26,2023,56.02669334
202,Austria,Theta,exports,26,2024,54.20602079
203,Austria,Theta,exports,26,2025,54.3439858
204,Austria,Theta,exports,26,2026,54.06707143
205,Austria,Theta,exports,26,2027,54.16130111
206,Austria,Theta,exports,26,2028,59.24975331
207,Austria,Theta,exports,26,2029,65.01114813
208,Austria,Theta,exports,26,2030,66.11071077
209,Austria,Theta,exports,27,2023,57.4223968
210,Austria,Theta,exports,27,2024,57.26003821
211,Austria,Theta,exports,27,2025,59.16313696
212,Austria,Theta,exports,27,2026,59.35915906
213,Austria,Theta,exports,27,2027,61.64589956
214,Austria,Theta,exports,27,2028,65.97259643
215,Austria,Theta,exports,27,2029,67.70071219
216,Austria,Theta,exports,27,2030,73.13244796
217,Austria,Theta,exports,28,2023,57.11677837
218,Austria,Theta,exports,28,2024,58.95098396
219,Austria,Theta,exports,28,2025,59.93536532
220,Austria,Theta,exports,28,2026,56.29628864
221,Austria,Theta,exports,28,2027,59.00362272
222,Austria,Theta,exports,28,2028,60.91938547
223,Austria,Theta,exports,28,2029,62.5194594
224,Austria,Theta,exports,28,2030,63.83986483
225,Austria,Theta,exports,29,2023,58.49002239
226,Austria,Theta,exports,29,2024,61.47250394
227,Austria,Theta,exports,29,2025,64.49613218
228,Austria,Theta,exports,29,2026,66.90265056
229,Austria,Theta,exports,29,2027,68.13260542
230,Austria,Theta,exports,29,2028,70.55213881
231,Austria,Theta,exports,29,2029,73.88489583
232,Austria,Theta,exports,29,2030,73.22882571
233,Austria,Theta,exports,30,2023,58.91294416
234,Austria,Theta,exports,30,2024,55.04240631
235,Austria,Theta,exports,30,2025,57.60647798
236,Austria,Theta,exports,30,2026,59.30127977
237,Austria,Theta,exports,30,2027,59.35910605
238,Austria,Theta,exports,30,2028,62.08502446
239,Austria,Theta,exports,30,2029,68.61441583
240,Austria,Theta,exports,30,2030,72.01198707
241,Austria,Theta,exports,31,2023,59.30833549
242,Austria,Theta,exports,31,2024,56.66246285
243,Austria,Theta,exports,31,2025,58.7239182
244,Austria,Theta,exports,31,2026,58.65106592
245,Austria,Theta,exports,31,2027,59.18554509
246,Austria,Theta,exports,31,2028,58.97915369
247,Austria,Theta,exports,31,2029,57.47647201
248,Austria,Theta,exports,31,2030,62.76961416
249,Austria,Theta,exports,32,2023,58.3993684
250,Austria,Theta,exports,32,2024,57.55298796
251,Austria,Theta,exports,32,2025,59.61808013
252,Austria,Theta,exports,32,2026,60.24940438
253,Austria,Theta,exports,32,2027,63.37830476
254,Austria,Theta,exports,32,2028,65.4104964
255,Austria,Theta,exports,32,2029,64.55447116
256,Austria,Theta,exports,32,2030,64.22485553
257,Austria,Theta,exports,33,2023,53.57647529
258,Austria,Theta,exports,33,2024,56.67843833
259,Austria,Theta,exports,33,2025,56.01855869
260,Austria,Theta,exports,33,2026,60.31546513
261,Austria,Theta,exports,33,2027,60.37219457
262,Austria,Theta,exports,33,2028,62.00158717
263,Austria,Theta,exports,33,2029,64.19580258
264,Austria,Theta,exports,33,2030,69.35806396
265,Austria,Theta,exports,34,2023,58.65060627
266,Austria,Theta,exports,34,2024,60.68778126
267,Austria,Theta,exports,34,2025,58.87671918
268,Austria,Theta,exports,34,2026,57.1407536
269,Austria,Theta,exports,34,2027,61.99845699
270,Austria,Theta,exports,34,2028,62.19597843
271,Austria,Theta,exports,34,2029,61.17786164
272,Austria,Theta,exports,34,2030,65.67083921
273,Austria,Theta,exports,35,2023,60.4134964
274,Austria,Theta,exports,35,2024,59.35635822
275,Austria,Theta,exports,35,2025,57.92642084
276,Austria,Theta,exports,35,2026,58.44457151
277,Austria,Theta,exports,35,2027,59.60204247
278,Austria,Theta,exports,35,2028,60.71290399
279,Austria,Theta,exports,35,2029,63.95647907
280,Austria,Theta,exports,35,2030,66.64074447
281,Austria,Theta,exports,36,2023,52.02166196
282,Austria,Theta,exports,36,2024,50.27587914
283,Austria,Theta,exports,36,2025,50.25337842
284,Austria,Theta,exports,36,2026,49.95461831
285,Austria,Theta,exports,36,2027,56.68631158
286,Austria,Theta,exports,36,2028,58.47099014
287,Austria,Theta,exports,36,2029,61.11386048
288,Austria,Theta,exports,36,2030,65.26353806
