,country,model,variable,sim_id,year,value
493,Austria,Theta,GDP,62,2027,51502.3518
494,Austria,Theta,GDP,62,2028,53362.98822
495,Austria,Theta,GDP,62,2029,55576.66854
496,Austria,Theta,GDP,62,2030,57944.5838
497,Austria,Theta,GDP,63,2023,45735.85291
498,Austria,Theta,GDP,63,2024,46967.86578
499,Austria,Theta,GDP,63,2025,47926.21295
500,Austria,Theta,GDP,63,2026,48705.89923
501,Austria,Theta,GDP,63,2027,51172.61404
502,Austria,Theta,GDP,63,2028,52454.06957
503,Austria,Theta,GDP,63,2029,54948.26053
504,Austria,Theta,GDP,63,2030,57213.26021
505,Austria,Theta,GDP,64,2023,45244.74877
506,Austria,Theta,GDP,64,2024,45632.30499
507,Austria,Theta,GDP,64,2025,45441.00607
508,Austria,Theta,GDP,64,2026,47275.74271
509,Austria,Theta,GDP,64,2027,47949.89531
510,Austria,Theta,GDP,64,2028,49497.81292
511,Austria,Theta,GDP,64,2029,51914.83912
512,Austria,Theta,GDP,64,2030,55280.49868
513,Austria,Theta,GDP,65,2023,45410.90103
514,Austria,Theta,GDP,65,2024,47080.24749
515,Austria,Theta,GDP,65,2025,46948.63277
516,Austria,Theta,GDP,65,2026,48287.94829
517,Austria,Theta,GDP,65,2027,50230.17233
518,Austria,Theta,GDP,65,2028,50937.73973
519,Austria,Theta,GDP,65,2029,53398.81082
520,Austria,Theta,GDP,65,2030,56030.45971
521,Austria,Theta,GDP,66,2023,45851.15739
522,Austria,Theta,GDP,66,2024,45221.07579
523,Austria,Theta,GDP,66,2025,46062.29844
524,Austria,Theta,GDP,66,2026,48753.68972
525,Austria,Theta,GDP,66,2027,50298.0324
526,Austria,Theta,GDP,66,2028,52446.18262
527,Austria,Theta,GDP,66,2029,54623.71334
528,Austria,Theta,GDP,66,2030,57277.91153
529,Austria,Theta,GDP,67,2023,46157.52971
530,Austria,Theta,GDP,67,2024,44852.12723
531,Austria,Theta,GDP,67,2025,45567.38154
532,Austria,Theta,GDP,67,2026,45620.31458
533,Austria,Theta,GDP,67,2027,46535.59505
534,Austria,Theta,GDP,67,2028,49408.9098
535,Austria,Theta,GDP,67,2029,51771.42659
536,Austria,Theta,GDP,67,2030,52932.92111
537,Austria,Theta,GDP,68,2023,44816.87378
538,Austria,Theta,GDP,68,2024,44885.07889
539,Austria,Theta,GDP,68,2025,46017.21538
540,Austria,Theta,GDP,68,2026,47071.60815
541,Austria,Theta,GDP,68,2027,49807.26354
542,Austria,Theta,GDP,68,2028,51734.3965
543,Austria,Theta,GDP,68,2029,53914.42427
544,Austria,Theta,GDP,68,2030,56068.19409
545,Austria,Theta,GDP,69,2023,45587.6088
546,Austria,Theta,GDP,69,2024,46536.20498
547,Austria,Theta,GDP,69,2025,47772.85353
548,Austria,Theta,GDP,69,2026,49207.41731
549,Austria,Theta,GDP,69,2027,50854.96503
550,Austria,Theta,GDP,69,2028,52033.52448
551,Austria,Theta,GDP,69,2029,55118.24532
552,Austria,Theta,GDP,69,2030,57090.2377
553,Austria,Theta,GDP,70,2023,45352.51779
554,Austria,Theta,GDP,70,2024,45503.26357
555,Austria,Theta,GDP,70,2025,46274.59271
556,Austria,Theta,GDP,70,2026,47422.79334
557,Austria,Theta,GDP,70,2027,47509.70452
