,country,model,variable,sim_id,year,value
200,Austria,Theta,co2,25,2030,7.631892407
201,Austria,Theta,co2,26,2023,7.21811219
202,Austria,Theta,co2,26,2024,6.888839004
203,Austria,Theta,co2,26,2025,6.795354871
204,Austria,Theta,co2,26,2026,6.577945843
205,Austria,Theta,co2,26,2027,6.376198358
206,Austria,Theta,co2,26,2028,6.746147915
207,Austria,Theta,co2,26,2029,7.098289084
208,Austria,Theta,co2,26,2030,6.77750843
209,Austria,Theta,co2,27,2023,7.411986828
210,Austria,Theta,co2,27,2024,7.276138924
211,Austria,Theta,co2,27,2025,7.391888391
212,Austria,Theta,co2,27,2026,7.188513762
213,Austria,Theta,co2,27,2027,7.254694457
214,Austria,Theta,co2,27,2028,7.52580152
215,Austria,Theta,co2,27,2029,7.346184746
216,Austria,Theta,co2,27,2030,7.689182111
217,Austria,Theta,co2,28,2023,7.369093425
218,Austria,Theta,co2,28,2024,7.519011792
219,Austria,Theta,co2,28,2025,7.471416222
220,Austria,Theta,co2,28,2026,6.768694032
221,Austria,Theta,co2,28,2027,6.949136009
222,Austria,Theta,co2,28,2028,6.882314201
223,Austria,Theta,co2,28,2029,6.739867051
224,Austria,Theta,co2,28,2030,6.52842239
225,Austria,Theta,co2,29,2023,7.563796573
226,Austria,Theta,co2,29,2024,7.862253087
227,Austria,Theta,co2,29,2025,8.097723803
228,Austria,Theta,co2,29,2026,8.187925125
229,Austria,Theta,co2,29,2027,8.055780848
230,Austria,Theta,co2,29,2028,8.077705969
231,Austria,Theta,co2,29,2029,8.166482395
232,Austria,Theta,co2,29,2030,7.587358631
233,Austria,Theta,co2,30,2023,7.624789721
234,Austria,Theta,co2,30,2024,6.951536849
235,Austria,Theta,co2,30,2025,7.213103567
236,Austria,Theta,co2,30,2026,7.208801299
237,Austria,Theta,co2,30,2027,6.948608674
238,Austria,Theta,co2,30,2028,7.028205768
239,Austria,Theta,co2,30,2029,7.54569006
240,Austria,Theta,co2,30,2030,7.514375087
241,Austria,Theta,co2,31,2023,7.68225725
242,Austria,Theta,co2,31,2024,7.162031753
243,Austria,Theta,co2,31,2025,7.339322123
244,Austria,Theta,co2,31,2026,7.10026452
245,Austria,Theta,co2,31,2027,6.935482196
246,Austria,Theta,co2,31,2028,6.628811088
247,Austria,Theta,co2,31,2029,6.152301443
248,Austria,Theta,co2,31,2030,6.475173815
249,Austria,Theta,co2,32,2023,7.550786221
250,Austria,Theta,co2,32,2024,7.299851654
251,Austria,Theta,co2,32,2025,7.450061584
252,Austria,Theta,co2,32,2026,7.302945087
253,Austria,Theta,co2,32,2027,7.48118636
254,Austria,Theta,co2,32,2028,7.414714612
255,Austria,Theta,co2,32,2029,6.927957783
256,Austria,Theta,co2,32,2030,6.541363888
257,Austria,Theta,co2,33,2023,6.88994172
258,Austria,Theta,co2,33,2024,7.261942409
259,Austria,Theta,co2,33,2025,6.975933771
260,Austria,Theta,co2,33,2026,7.375496155
261,Austria,Theta,co2,33,2027,7.067814301
262,Austria,Theta,co2,33,2028,6.999563145
263,Austria,Theta,co2,33,2029,6.938914466
264,Austria,Theta,co2,33,2030,7.22009457
265,Austria,Theta,co2,34,2023,7.586898071
266,Austria,Theta,co2,34,2024,7.74301643
267,Austria,Theta,co2,34,2025,7.291468746
268,Austria,Theta,co2,34,2026,6.893974199
269,Austria,Theta,co2,34,2027,7.341931953
270,Austria,Theta,co2,34,2028,7.000838385
271,Austria,Theta,co2,34,2029,6.548326749
272,Austria,Theta,co2,34,2030,6.779824391
273,Austria,Theta,co2,35,2023,7.84519275
274,Austria,Theta,co2,35,2024,7.518295506
275,Austria,Theta,co2,35,2025,7.182238012
276,Austria,Theta,co2,35,2026,7.083672157
277,Austria,Theta,co2,35,2027,6.994486431
278,Austria,Theta,co2,35,2028,6.844133707
279,Austria,Theta,co2,35,2029,6.929178442
280,Austria,Theta,co2,35,2030,6.861852576
281,Austria,Theta,co2,36,2023,6.689478849
282,Austria,Theta,co2,36,2024,6.454227038
283,Austria,Theta,co2,36,2025,6.348955425
284,Austria,Theta,co2,36,2026,6.145686459
285,Austria,Theta,co2,36,2027,6.757943178
286,Austria,Theta,co2,36,2028,6.610703542
287,Austria,Theta,co2,36,2029,6.602356401
288,Austria,Theta,co2,36,2030,6.731571888
289,Austria,Theta,co2,37,2023,7.974725711
290,Austria,Theta,co2,37,2024,7.984678246
291,Austria,Theta,co2,37,2025,8.162824954
292,Austria,Theta,co2,37,2026,8.276947812
293,Austria,Theta,co2,37,2027,8.12428734
294,Austria,Theta,co2,37,2028,7.911024029
295,Austria,Theta,co2,37,2029,7.729185955
296,Austria,Theta,co2,37,2030,7.824470394
297,Austria,Theta,co2,38,2023,7.123475553
298,Austria,Theta,co2,38,2024,7.124911298
299,Austria,Theta,co2,38,2025,7.232584756
300,Austria,Theta,co2,38,2026,7.584224654
301,Austria,Theta,co2,38,2027,7.294140992
302,Austria,Theta,co2,38,2028,7.134037771
303,Austria,Theta,co2,38,2029,6.864438267
304,Austria,Theta,co2,38,2030,7.259159236
305,Austria,Theta,co2,39,2023,7.50604853
306,Austria,Theta,co2,39,2024,7.267862152
307,Austria,Theta,co2,39,2025,6.892408402
308,Austria,Theta,co2,39,2026,7.034825509
309,Austria,Theta,co2,39,2027,6.608113666
310,Austria,Theta,co2,39,2028,6.818578985
311,Austria,Theta,co2,39,2029,6.395730927
312,Austria,Theta,co2,39,2030,6.22580973
313,Austria,Theta,co2,40,2023,7.165831006
314,Austria,Theta,co2,40,2024,7.502864068
315,Austria,Theta,co2,40,2025,7.516894264
316,Austria,Theta,co2,40,2026,7.894442744
317,Austria,Theta,co2,40,2027,7.911425651
318,Austria,Theta,co2,40,2028,8.115911849
319,Austria,Theta,co2,40,2029,8.361781321
320,Austria,Theta,co2,40,2030,8.29634445
321,Austria,Theta,co2,41,2023,7.766076805
322,Austria,Theta,co2,41,2024,7.400285934
323,Austria,Theta,co2,41,2025,7.296245423
324,Austria,Theta,co2,41,2026,7.445971883
325,Austria,Theta,co2,41,2027,7.057685138
326,Austria,Theta,co2,41,2028,7.218497547
327,Austria,Theta,co2,41,2029,7.595982249
328,Austria,Theta,co2,41,2030,7.054103415
329,Austria,Theta,co2,42,2023,7.668113312
330,Austria,Theta,co2,42,2024,6.796740372
331,Austria,Theta,co2,42,2025,6.868817183
332,Austria,Theta,co2,42,2026,6.443655158
333,Austria,Theta,co2,42,2027,6.866744489
334,Austria,Theta,co2,42,2028,6.412033009
335,Austria,Theta,co2,42,2029,6.592226699
336,Austria,Theta,co2,42,2030,5.989663245
337,Austria,Theta,co2,43,2023,7.425728808
338,Austria,Theta,co2,43,2024,7.399291401
339,Austria,Theta,co2,43,2025,7.031911618
340,Austria,Theta,co2,43,2026,6.912220474
341,Austria,Theta,co2,43,2027,6.701037758
342,Austria,Theta,co2,43,2028,6.79431034
343,Austria,Theta,co2,43,2029,6.566268333
344,Austria,Theta,co2,43,2030,5.836122534
345,Austria,Theta,co2,44,2023,8.172372143
346,Austria,Theta,co2,44,2024,8.017623016
347,Austria,Theta,co2,44,2025,7.291426519
348,Austria,Theta,co2,44,2026,7.502979962
349,Austria,Theta,co2,44,2027,7.132247549
350,Austria,Theta,co2,44,2028,6.479492633
351,Austria,Theta,co2,44,2029,6.736793008
352,Austria,Theta,co2,44,2030,6.56920251
353,Austria,Theta,co2,45,2023,7.694008183
354,Austria,Theta,co2,45,2024,7.753595924
355,Austria,Theta,co2,45,2025,8.246487231
356,Austria,Theta,co2,45,2026,8.135145194
357,Austria,Theta,co2,45,2027,8.073568495
358,Austria,Theta,co2,45,2028,8.315307907
359,Austria,Theta,co2,45,2029,7.830838479
360,Austria,Theta,co2,45,2030,7.143067638
361,Austria,Theta,co2,46,2023,7.381402382
362,Austria,Theta,co2,46,2024,7.53593079
363,Austria,Theta,co2,46,2025,7.146807981
364,Austria,Theta,co2,46,2026,7.388839463
365,Austria,Theta,co2,46,2027,6.544964635
366,Austria,Theta,co2,46,2028,6.92857703
367,Austria,Theta,co2,46,2029,6.580534684
368,Austria,Theta,co2,46,2030,6.475556318
369,Austria,Theta,co2,47,2023,7.208307328
370,Austria,Theta,co2,47,2024,7.183106627
371,Austria,Theta,co2,47,2025,6.655538027
372,Austria,Theta,co2,47,2026,6.599456724
373,Austria,Theta,co2,47,2027,6.367986761
374,Austria,Theta,co2,47,2028,6.833807805
375,Austria,Theta,co2,47,2029,6.677402228
376,Austria,Theta,co2,47,2030,7.026357299
377,Austria,Theta,co2,48,2023,7.199372643
378,Austria,Theta,co2,48,2024,6.619844275
379,Austria,Theta,co2,48,2025,6.47772491
380,Austria,Theta,co2,48,2026,6.493491169
381,Austria,Theta,co2,48,2027,6.538689697
